#TYPE Selected.Microsoft.Management.Infrastructure.CimInstance
"HostName","TimeStamp","TimeToLive","RecordType","IP","CName"
"IPCAINST0002","03.3.2025 19:00:00","00:20:00","A","10.10.35.226",
"IPCAINST0003","04.3.2025 14:00:00","00:20:00","A","10.10.35.227",
"IPCAINST0004","28.2.2025 08:00:00","00:20:00","A","10.10.35.228",
"IPCAINST0005","05.3.2025 07:00:00","00:20:00","A","10.10.35.229",
"IPCAINST0008","05.3.2025 07:00:00","00:20:00","A","10.10.35.211",
"IPCAINST0009","24.2.2025 15:00:00","00:20:00","A","10.10.35.222",
"IPCAINST0101","05.3.2025 12:00:00","00:20:00","A","10.10.35.170",
"IPCAINST0102","27.2.2025 09:00:00","00:20:00","A","10.10.35.174",
"IPCAINST0103","27.2.2025 09:00:00","00:20:00","A","10.10.35.176",
"IPCAINST0104","03.3.2025 13:00:00","00:20:00","A","10.10.35.179",
"IPCAINST0105","03.3.2025 13:00:00","00:20:00","A","10.10.35.180",
"IPCAINST0106","03.3.2025 13:00:00","00:20:00","A","10.10.35.183",
"IPCAINST1001","23.2.2025 14:00:00","00:20:00","A","10.10.35.254",
"IPCAINST1002",,"00:20:00","A","10.10.35.253",
"IPCAINST1003","02.3.2025 15:00:00","00:20:00","A","10.10.35.252",
"IPCAINST1004","02.3.2025 07:00:00","00:20:00","A","10.10.35.251",
"IPCAINST1005","26.2.2025 09:00:00","00:20:00","A","10.10.35.250",
"IPCAINST1006","03.3.2025 14:00:00","00:20:00","A","10.10.35.249",
"IPCAINST1007","28.2.2025 08:00:00","00:20:00","A","10.10.35.248",
"IPCAINST1008","03.3.2025 07:00:00","00:20:00","A","10.10.35.247",
"IPCAINST1009","26.2.2025 16:00:00","00:20:00","A","10.10.35.246",
"IPCAINST1010","01.3.2025 11:00:00","00:20:00","A","10.10.35.245",
"IPCAINST1011","28.2.2025 12:00:00","00:20:00","A","10.10.35.244",
"IPCAINST1012","26.2.2025 10:00:00","00:20:00","A","10.10.35.243",
"IPCAINST1013","04.3.2025 12:00:00","00:20:00","A","10.10.35.242",
"IPCAINST1014","02.3.2025 12:00:00","00:20:00","A","10.10.35.241",
"IPCAINST1015","01.3.2025 08:00:00","00:20:00","A","10.10.35.240",
"IPCAINST1016","28.2.2025 19:00:00","00:20:00","A","10.10.35.239",
"IPCAINST1017","03.3.2025 08:00:00","00:20:00","A","10.10.35.238",
"IPCAINST1018","05.3.2025 07:00:00","00:20:00","A","10.10.35.237",
"IPCAINST1019","04.3.2025 14:00:00","00:20:00","A","10.10.35.236",
"IPCAINST1020","26.2.2025 13:00:00","00:20:00","A","10.10.35.235",
"IPCAINST1021","27.2.2025 12:00:00","00:20:00","A","10.10.35.234",
"IPCAINST1024","03.3.2025 13:00:00","00:20:00","A","10.10.35.231",
"IPCAINST1025","28.2.2025 12:00:00","00:20:00","A","10.10.35.230",
"IPCAINST1026","28.2.2025 15:00:00","00:20:00","A","10.10.35.220",
"IPCAINST1101","26.2.2025 13:00:00","00:20:00","A","10.10.35.182",
"IPCAINST1102","04.3.2025 10:00:00","00:20:00","A","10.10.35.168",
"IPCAINST1103","27.2.2025 09:00:00","00:20:00","A","10.10.35.175",
"IPCAINST1104","27.2.2025 09:00:00","00:20:00","A","10.10.35.177",
"IPCAINST1105","03.3.2025 13:00:00","00:20:00","A","10.10.35.178",
"IPCAINST1106","03.3.2025 13:00:00","00:20:00","A","10.10.35.181",
"IPCAINST1107","03.3.2025 13:00:00","00:20:00","A","10.10.35.184",
"IPCAINST1108","04.3.2025 11:00:00","00:20:00","A","10.10.35.185",
"IPCAKKF1001","03.3.2025 10:00:00","00:20:00","A","10.10.35.128",
"IPCAKKF1002","26.2.2025 07:00:00","00:20:00","A","10.10.35.129",
"IPCAKKF1003","02.3.2025 08:00:00","00:20:00","A","10.10.35.130",
"IPCAKKF1004","26.2.2025 10:00:00","00:20:00","A","10.10.35.131",
"IPCAKKF1005","01.3.2025 08:00:00","00:20:00","A","10.10.35.132",
"IPCAKKF1006","27.2.2025 14:00:00","00:20:00","A","10.10.35.133",
"IPCAKKF1007","26.2.2025 11:00:00","00:20:00","A","10.10.35.134",
"IPCAKKF1008","24.2.2025 09:00:00","00:20:00","A","10.10.35.135",
"IPCAKKF1009","26.2.2025 18:00:00","00:20:00","A","10.10.35.136",
"IPCAKKF1010","24.2.2025 12:00:00","00:20:00","A","10.10.35.137",
"IPCAKKF1011","28.2.2025 14:00:00","00:20:00","A","10.10.35.138",
"IPCAKKF1012","26.2.2025 21:00:00","00:20:00","A","10.10.35.139",
"IPCAKKF1013","04.3.2025 13:00:00","00:20:00","A","10.10.35.140",
"IPCAKKF1014","05.3.2025 11:00:00","00:20:00","A","10.10.35.141",
"IPCAKKF1015","26.2.2025 06:00:00","00:20:00","A","10.10.35.156",
"IPCAKKF1016","05.3.2025 11:00:00","00:20:00","A","10.10.35.157",
"IPCAKKF1017","27.2.2025 13:00:00","00:20:00","A","10.10.35.159",
"IPCAKKF1020","28.2.2025 08:00:00","00:20:00","A","10.10.35.163",
"IPCAKKF1101","04.3.2025 09:00:00","00:20:00","A","10.10.35.167",
"IPCAKKF1102","04.3.2025 11:00:00","00:20:00","A","10.10.35.169",
"IPCAKKF1103","05.3.2025 11:00:00","00:20:00","A","10.10.35.173",
"IPCAKKF1104","04.3.2025 11:00:00","00:20:00","A","10.10.35.186",
"IPCAKKF1105","04.3.2025 11:00:00","00:20:00","A","10.10.35.187",
"IPCAKKF1106","04.3.2025 11:00:00","00:20:00","A","10.10.35.188",
"IPCAKKF1107","05.3.2025 10:00:00","00:20:00","A","10.10.35.191",
"IPCAKKF1108","05.3.2025 10:00:00","00:20:00","A","10.10.35.192",
"IPCAKKF1109","05.3.2025 10:00:00","00:20:00","A","10.10.35.193",
"IPCAKKF1110","05.3.2025 10:00:00","00:20:00","A","10.10.35.194",
"IPCAKKF1111","05.3.2025 10:00:00","00:20:00","A","10.10.35.195",
"IPCAKKF2001","01.3.2025 08:00:00","00:20:00","A","10.10.35.142",
"IPCAKKF2002","20.2.2025 14:00:00","00:20:00","A","10.10.35.143",
"IPCAKKF2003","28.2.2025 13:00:00","00:20:00","A","10.10.35.144",
"IPCAKKF2004","27.2.2025 11:00:00","00:20:00","A","10.10.35.145",
"IPCAKKF2005","25.2.2025 19:00:00","00:20:00","A","10.10.35.146",
"IPCAKKF2006","01.3.2025 09:00:00","00:20:00","A","10.10.35.147",
"IPCAKKF2007","03.3.2025 11:00:00","00:20:00","A","10.10.35.148",
"IPCAKKF2008","20.2.2025 10:00:00","00:20:00","A","10.10.35.149",
"IPCAKKF2009","28.2.2025 06:00:00","00:20:00","A","10.10.35.150",
"IPCAKKF2010","03.3.2025 13:00:00","00:20:00","A","10.10.35.151",
"IPCAKKF2012","01.3.2025 09:00:00","00:20:00","A","10.10.35.153",
"IPCAKKF2013","28.2.2025 15:00:00","00:20:00","A","10.10.35.154",
"IPCAKKF2014","26.2.2025 13:00:00","00:20:00","A","10.10.35.155",
"IPCAKKF2015","02.3.2025 11:00:00","00:20:00","A","10.10.35.158",
"IPCAKKF2016","03.3.2025 08:00:00","00:20:00","A","10.10.35.160",
"IPCAKKF2017","05.3.2025 10:00:00","00:20:00","A","10.10.35.161",
"IPCAKKF2018","03.3.2025 08:00:00","00:20:00","A","10.10.35.162",
"IPCAKKF2101","02.3.2025 07:00:00","00:20:00","A","10.10.35.165",
"IPCAKKF2102","04.3.2025 08:00:00","00:20:00","A","10.10.35.166",
"IPCAKKF2103","26.2.2025 08:00:00","00:20:00","A","10.10.35.172",
"IPCAKKF2104","26.2.2025 07:00:00","00:20:00","A","10.10.35.171",
"IPCAKKF2105","04.3.2025 11:00:00","00:20:00","A","10.10.35.189",
"IPCAKKF2106","04.3.2025 11:00:00","00:20:00","A","10.10.35.190",
"IPCSLVLAB001","01.3.2025 13:00:00","00:20:00","A","10.50.3.2",
"IPCSLVLAB002","26.2.2025 10:00:00","00:20:00","A","10.50.3.3",
"IPCSLVLAB003","02.3.2025 18:00:00","00:20:00","A","10.50.3.4",
"IPCSLVLAB004","05.3.2025 07:00:00","00:20:00","A","10.50.3.5",
"IPCSRB001","02.3.2025 11:00:00","00:20:00","A","10.50.21.131",
"IPCSRB002","28.2.2025 10:00:00","00:20:00","A","10.50.21.132",
"IPCSRB003","01.3.2025 11:00:00","00:20:00","A","10.50.21.133",
"IPCSRB004","04.3.2025 08:00:00","00:20:00","A","10.50.21.134",
"IPCSRB005","26.2.2025 11:00:00","00:20:00","A","10.50.15.238",
"itsp",,"01:00:00","CNAME",,"srvaitsp1.alkaloidad.local."
"keys",,"01:00:00","A","10.10.50.111",
"KKFTEST001",,"01:00:00","A","10.10.128.139",
"lalmis-acc-0",,"01:00:00","A","172.24.1.25",
"lflex-acc-2",,"01:00:00","A","172.24.1.5",
"lflex-acc-2",,"01:00:00","A","172.24.1.27",
"lhd-acc-1",,"01:00:00","A","172.24.1.23",
"LIMSWeb",,"01:00:00","A","10.10.55.136",
"lins-acc-2",,"01:00:00","A","172.24.1.29",
"linst-acc-1",,"01:00:00","A","172.24.1.9",
"lkap-acc-0",,"01:00:00","A","172.24.1.14",
"lkozl-acc-1",,"01:00:00","A","172.24.1.28",
"lkozp-acc-0",,"01:00:00","A","172.24.1.10",
"lkozr-acc-1",,"01:00:00","A","172.24.1.6",
"lmaggp-acc-0",,"01:00:00","A","172.24.1.11",
"lmaggp-acc-1",,"01:00:00","A","172.24.1.12",
"lnh-acc-1",,"01:00:00","A","172.24.1.3",
"lnhhmd-acc-0",,"01:00:00","A","172.24.1.24",
"lpakhem-acc-0",,"01:00:00","A","172.24.1.4",
"lppsc-acc-0",,"01:00:00","A","172.24.1.7",
"lppz-acc-0",,"01:00:00","A","172.24.1.8",
"lserhem-acc-0",,"01:00:00","A","172.24.1.26",
"ltc-acc-1",,"01:00:00","A","172.24.1.22",
"luz-acc-0",,"01:00:00","A","172.24.1.17",
"luz-agg-0",,"01:00:00","A","172.24.1.15",
"lvag-acc-0",,"01:00:00","A","172.24.1.13",
"mail",,"00:15:00","A","10.10.55.40",
"meet",,"01:00:00","A","10.10.50.200",
"MG2-MCI-6193","04.3.2025 12:00:00","00:20:00","A","10.10.133.59",
"staging.becutan.mk",,"01:00:00","A","10.10.50.6",
"mysites",,"01:00:00","A","10.10.55.41",
"nac1",,"01:00:00","CNAME",,"srvaitsnac1.alkaloidad.local."
"nac2",,"01:00:00","CNAME",,"srvaitsnac2.alkaloidad.local."
"nlsskda",,"01:00:00","A","10.10.55.7",
"nlsskda",,"01:00:00","A","10.15.55.7",
"NPI738346","01.3.2025 21:00:00","00:15:00","A","10.50.6.35",
"NPIB9A594","28.2.2025 08:00:00","00:15:00","A","10.10.1.56",
"NPID08352","25.2.2025 13:00:00","00:15:00","A","10.10.16.15",
"NPID824C7","04.3.2025 07:00:00","00:15:00","A","10.10.64.24",
"NPIF9CB65","05.3.2025 08:00:00","00:15:00","A","10.10.1.52",
"openmanage",,"01:00:00","A","10.10.60.14",
"PC000002","05.3.2025 07:00:00","00:20:00","A","10.10.64.27",
"PC000002","05.3.2025 07:00:00","00:20:00","AAAA",,
"PC000006","03.3.2025 14:00:00","00:20:00","A","10.30.10.52",
"PC000007","05.3.2025 12:00:00","00:20:00","A","10.10.40.65",
"PC000007","05.3.2025 12:00:00","00:20:00","A","10.10.64.36",
"PC000008","04.3.2025 09:00:00","00:20:00","A","10.10.40.68",
"PC000009","05.3.2025 10:00:00","00:20:00","A","10.10.64.1",
"PC000009","05.3.2025 10:00:00","00:20:00","AAAA",,
"PC000010","04.3.2025 10:00:00","00:20:00","A","10.10.6.110",
"PC000014","03.3.2025 09:00:00","00:20:00","A","10.10.41.239",
"PC000015","05.3.2025 07:00:00","00:20:00","A","10.10.1.209",
"PC000017","05.3.2025 10:00:00","00:20:00","A","10.10.42.42",
"PC000018","05.3.2025 10:00:00","00:20:00","A","10.30.10.140",
"PC000019","05.3.2025 06:00:00","00:20:00","A","10.30.0.31",
"PC000021","05.3.2025 08:00:00","00:20:00","A","10.10.41.122",
"PC000023","05.3.2025 06:00:00","00:20:00","A","10.30.101.60",
"PC000024","28.2.2025 14:00:00","00:20:00","A","10.30.4.13",
"PC000027","05.3.2025 09:00:00","00:20:00","A","10.10.16.4",
"PC000029","26.2.2025 07:00:00","00:20:00","A","10.10.12.37",
"PC000031","03.3.2025 08:00:00","00:20:00","A","10.10.16.71",
"PC000033","27.2.2025 06:00:00","00:20:00","A","10.30.101.47",
"PC000035","18.2.2025 15:00:00","00:20:00","A","10.10.40.63",
"PC000038","05.3.2025 11:00:00","00:20:00","A","10.10.40.89",
"PC000041","04.3.2025 15:00:00","00:20:00","A","10.10.41.234",
"PC000044","05.3.2025 08:00:00","00:20:00","A","10.10.41.135",
"PC000045","03.3.2025 09:00:00","00:20:00","A","10.10.41.34",
"PC000046","03.3.2025 13:00:00","00:20:00","A","10.30.101.124",
"PC000048","03.3.2025 09:00:00","00:20:00","A","10.10.42.18",
"PC000049","13.2.2025 11:00:00","00:20:00","A","10.30.0.42",
"PC000051","03.3.2025 16:00:00","00:20:00","A","10.10.41.249",
"PC000052","04.3.2025 15:00:00","00:20:00","A","10.10.41.255",
"PC000054","04.3.2025 07:00:00","00:20:00","A","10.10.41.47",
"PC000055","05.3.2025 12:00:00","00:20:00","A","10.10.64.51",
"PC000055","05.3.2025 12:00:00","00:20:00","A","10.10.42.21",
"PC000057","27.2.2025 15:00:00","00:20:00","A","10.10.41.83",
"PC000058","05.3.2025 07:00:00","00:20:00","A","10.10.40.120",
"PC000060","28.2.2025 14:00:00","00:20:00","A","10.30.4.27",
"PC000061","04.3.2025 07:00:00","00:20:00","A","10.10.40.236",
"PC000062","05.3.2025 07:00:00","00:20:00","A","10.10.113.1",
"PC000063","04.3.2025 07:00:00","00:20:00","AAAA",,
"PC000064","05.3.2025 11:00:00","00:20:00","A","10.10.16.58",
"PC000067","05.3.2025 07:00:00","00:20:00","A","10.10.1.67",
"PC000069","05.3.2025 11:00:00","00:20:00","A","10.10.64.56",
"PC000069","05.3.2025 11:00:00","00:20:00","AAAA",,
"PC000070","18.2.2025 12:00:00","00:20:00","A","10.10.65.10",
"PC000074","05.3.2025 12:00:00","00:20:00","A","10.10.40.212",
"PC000076","05.3.2025 09:00:00","00:20:00","A","10.10.40.154",
"PC000078","05.3.2025 08:00:00","00:20:00","A","10.10.1.11",
"PC000079","05.3.2025 07:00:00","00:20:00","AAAA",,
"PC000080","05.3.2025 11:00:00","00:20:00","A","10.10.84.9",
"PC000081","05.3.2025 07:00:00","00:20:00","A","10.10.6.64",
"PC000082","03.3.2025 09:00:00","00:20:00","A","10.10.6.25",
"PC000083","03.3.2025 07:00:00","00:20:00","A","10.10.6.21",
"PC000084","05.3.2025 07:00:00","00:20:00","A","10.10.6.39",
"PC000087","27.2.2025 06:00:00","00:20:00","A","10.30.0.51",
"PC000089","05.3.2025 07:00:00","00:20:00","A","10.10.42.74",
"PC000091","05.3.2025 10:00:00","00:20:00","A","10.10.41.198",
"PC000092","05.3.2025 07:00:00","00:20:00","A","10.10.6.20",
"PC000094","05.3.2025 11:00:00","00:20:00","A","10.10.40.245",
"PC000095","03.3.2025 15:00:00","00:20:00","A","10.10.41.176",
"PC000098","05.3.2025 09:00:00","00:20:00","A","10.10.41.190",
"PC000099","05.3.2025 11:00:00","00:20:00","A","10.10.41.143",
"PC000103","03.3.2025 07:00:00","00:20:00","A","10.10.42.114",
"PC0001031","03.3.2025 16:00:00","00:20:00","A","10.10.40.132",
"PC000104","04.3.2025 20:00:00","00:20:00","A","10.10.41.224",
"PC000105","05.3.2025 08:00:00","00:20:00","A","10.10.41.44",
"PC000106","04.3.2025 07:00:00","00:20:00","A","10.10.40.50",
"PC000107","27.2.2025 17:00:00","00:20:00","A","10.10.40.81",
"PC000109","05.3.2025 05:00:00","00:20:00","A","10.10.40.2",
"PC000110","03.3.2025 07:00:00","00:20:00","A","10.10.40.45",
"PC000111","03.3.2025 09:00:00","00:20:00","A","10.10.41.223",
"PC000113","05.3.2025 07:00:00","00:20:00","A","10.10.41.70",
"PC000114","27.2.2025 14:00:00","00:20:00","A","10.10.42.109",
"PC000115","04.3.2025 16:00:00","00:20:00","A","10.10.12.15",
"PC000116","04.3.2025 07:00:00","00:20:00","A","10.10.40.87",
"PC000117","26.2.2025 15:00:00","00:20:00","A","10.10.42.46",
"PC000118","03.3.2025 13:00:00","00:20:00","A","10.10.42.112",
"PC000122","01.3.2025 13:00:00","00:20:00","A","10.30.10.142",
"PC000124","27.2.2025 14:00:00","00:20:00","A","10.10.40.107",
"PC000125","13.2.2025 10:00:00","00:20:00","AAAA",,
"PC000128","03.3.2025 14:00:00","00:20:00","A","10.10.41.138",
"PC000131","05.3.2025 12:00:00","00:20:00","A","10.10.14.6",
"PC000133","04.3.2025 20:00:00","00:20:00","A","10.10.40.142",
"PC000134","05.3.2025 11:00:00","00:20:00","A","10.30.2.134",
"PC000136","05.3.2025 07:00:00","00:20:00","A","10.10.40.252",
"PC000138","04.3.2025 15:00:00","00:20:00","A","10.10.41.40",
"PC000141","04.3.2025 11:00:00","00:20:00","A","10.10.40.161",
"PC000142","24.2.2025 15:00:00","00:20:00","A","10.10.40.102",
"PC000143","05.3.2025 11:00:00","00:20:00","A","10.10.1.43",
"PC000145","05.3.2025 11:00:00","00:20:00","A","10.10.40.251",
"PC000147","03.3.2025 12:00:00","00:20:00","A","10.30.4.19",
"PC000150","03.3.2025 07:00:00","00:20:00","A","10.10.42.22",
"PC000151","04.3.2025 08:00:00","00:20:00","A","10.10.41.61",
"PC000153","27.2.2025 14:00:00","00:20:00","A","10.30.1.28",
"PC000154","05.3.2025 10:00:00","00:20:00","AAAA",,
"PC000155","05.3.2025 11:00:00","00:20:00","A","10.10.1.70",
"PC000155","05.3.2025 11:00:00","00:20:00","A","10.10.40.191",
"PC000158","05.3.2025 03:00:00","00:20:00","A","10.10.40.24",
"PC000159","26.2.2025 14:00:00","00:20:00","A","10.10.40.253",
"PC000160","05.3.2025 09:00:00","00:20:00","A","10.10.12.8",
"PC000161","05.3.2025 07:00:00","00:20:00","A","10.10.41.53",
"PC000162","05.3.2025 11:00:00","00:20:00","A","10.10.41.175",
"PC000165","04.3.2025 13:00:00","00:20:00","A","10.10.41.242",
"PC000169","03.3.2025 23:00:00","00:20:00","A","10.10.13.14",
"PC000170","04.3.2025 12:00:00","00:20:00","A","10.30.101.8",
"PC000171","03.3.2025 08:00:00","00:20:00","A","10.10.40.16",
"PC000172","05.3.2025 07:00:00","00:20:00","A","10.10.16.46",
"PC000172","05.3.2025 07:00:00","00:20:00","A","10.10.40.55",
"PC000173","05.3.2025 11:00:00","00:20:00","A","10.10.41.3",
"PC000174","05.3.2025 11:00:00","00:20:00","A","10.10.40.143",
"PC000175","05.3.2025 12:00:00","00:20:00","A","10.10.1.2",
"PC000176","05.3.2025 11:00:00","00:20:00","A","10.30.17.142",
"PC000177","04.3.2025 07:00:00","00:20:00","A","10.30.0.28",
"PC000178","05.3.2025 07:00:00","00:20:00","A","10.10.16.33",
"PC000179","05.3.2025 11:00:00","00:20:00","A","10.30.10.143",
"PC000180","04.3.2025 17:00:00","00:20:00","A","10.10.41.116",
"PC000181","05.3.2025 11:00:00","00:20:00","A","10.10.42.94",
"PC000182","03.3.2025 07:00:00","00:20:00","A","10.10.41.60",
"PC000183","27.2.2025 14:00:00","00:20:00","A","10.30.10.187",
"PC000185","05.3.2025 11:00:00","00:20:00","A","10.10.40.141",
"PC000186","27.2.2025 14:00:00","00:20:00","A","10.30.4.37",
"PC000187","27.2.2025 09:00:00","00:20:00","A","10.10.1.42",
"PC000189","03.3.2025 14:00:00","00:20:00","A","10.30.17.147",
"PC000190","05.3.2025 10:00:00","00:20:00","A","10.10.64.21",
"PC000191","05.3.2025 11:00:00","00:20:00","A","10.10.40.197",
"PC000193","05.3.2025 11:00:00","00:20:00","A","10.10.40.217",
"PC000194","04.3.2025 10:00:00","00:20:00","AAAA",,
"PC000195","05.3.2025 10:00:00","00:20:00","A","10.10.41.72",
"PC000196","05.3.2025 11:00:00","00:20:00","A","10.10.40.186",
"PC000197","05.3.2025 12:00:00","00:20:00","A","10.50.16.20",
"PC000198","05.3.2025 10:00:00","00:20:00","A","10.10.84.8",
"PC000200","26.2.2025 07:00:00","00:20:00","A","10.30.10.173",
"PC000203","04.3.2025 15:00:00","00:20:00","A","10.30.4.41",
"PC000204","05.3.2025 07:00:00","00:20:00","A","10.10.40.116",
"PC000206","05.3.2025 11:00:00","00:20:00","A","10.10.140.14",
"PC000207","27.2.2025 07:00:00","00:20:00","A","10.10.1.25",
"PC000208","05.3.2025 07:00:00","00:20:00","A","10.30.4.63",
"PC000209","03.3.2025 21:00:00","00:20:00","AAAA",,
"PC000210","03.3.2025 12:00:00","00:20:00","A","10.10.12.81",
"PC000211","24.2.2025 07:00:00","00:20:00","A","10.10.12.48",
"PC000212","05.3.2025 07:00:00","00:20:00","A","10.10.1.14",
"PC000213","05.3.2025 07:00:00","00:20:00","A","10.10.40.28",
"PC000214","27.2.2025 18:00:00","00:20:00","A","10.10.12.20",
"PC000215","25.2.2025 11:00:00","00:20:00","A","10.10.41.13",
"PC000216","05.3.2025 10:00:00","00:20:00","A","10.10.16.59",
"PC000219","04.3.2025 22:00:00","00:20:00","A","10.10.82.17",
"PC000220","03.3.2025 08:00:00","00:20:00","A","10.10.41.107",
"PC000221","03.3.2025 09:00:00","00:20:00","A","10.10.41.6",
"PC000222","04.3.2025 12:00:00","00:20:00","A","10.10.16.53",
"PC000224","05.3.2025 07:00:00","00:20:00","A","10.10.40.56",
"PC000226","05.3.2025 11:00:00","00:20:00","A","10.10.41.45",
"PC000228","05.3.2025 12:00:00","00:20:00","A","10.10.41.114",
"PC000229","04.3.2025 15:00:00","00:20:00","AAAA",,
"PC000230","03.3.2025 12:00:00","00:20:00","A","10.10.42.73",
"PC000234","05.3.2025 10:00:00","00:20:00","A","10.10.41.103",
"PC000236","05.3.2025 07:00:00","00:20:00","A","10.30.101.99",
"PC000237","01.3.2025 20:00:00","00:20:00","AAAA",,
"PC000238","03.3.2025 07:00:00","00:20:00","A","10.30.10.246",
"PC000241","05.3.2025 07:00:00","00:20:00","A","10.10.40.211",
"PC000243","05.3.2025 07:00:00","00:20:00","A","10.10.1.4",
"PC000244","05.3.2025 07:00:00","00:20:00","A","10.30.4.12",
"PC000245","05.3.2025 06:00:00","00:20:00","A","10.30.101.40",
"PC000246","05.3.2025 00:00:00","00:20:00","AAAA",,
"PC000247","03.3.2025 09:00:00","00:20:00","A","10.30.3.36",
"PC000248","04.3.2025 20:00:00","00:20:00","A","10.10.82.21",
"PC000249","05.3.2025 09:00:00","00:20:00","AAAA",,
"PC000250","03.3.2025 14:00:00","00:20:00","A","10.30.3.33",
"PC000251","05.3.2025 09:00:00","00:20:00","A","10.30.3.34",
"PC000251","05.3.2025 09:00:00","00:20:00","A","10.30.3.183",
"PC000252","28.2.2025 09:00:00","00:20:00","A","10.10.64.49",
"PC000254","03.3.2025 11:00:00","00:20:00","A","10.10.42.55",
"PC000255","13.2.2025 10:00:00","00:20:00","A","10.10.42.26",
"PC000256","05.3.2025 11:00:00","00:20:00","A","10.10.43.16",
"PC000259","05.3.2025 11:00:00","00:20:00","A","10.10.40.106",
"PC000259","05.3.2025 11:00:00","00:20:00","A","10.10.13.21",
"PC000260","03.3.2025 07:00:00","00:20:00","A","10.10.41.46",
"PC000263","11.2.2025 12:00:00","00:20:00","A","10.10.42.224",
"PC000264","04.3.2025 22:00:00","00:20:00","A","10.10.41.113",
"PC000265","05.3.2025 12:00:00","00:20:00","A","10.30.6.22",
"PC000266","03.3.2025 10:00:00","00:20:00","A","10.30.6.161",
"PC000268","28.2.2025 12:00:00","00:20:00","A","10.30.0.132",
"PC000270","05.3.2025 11:00:00","00:20:00","A","10.10.82.12",
"PC000273","05.3.2025 06:00:00","00:20:00","A","10.30.10.95",
"PC000274","05.3.2025 07:00:00","00:20:00","A","10.30.101.163",
"PC000277","04.3.2025 14:00:00","00:20:00","A","10.10.64.65",
"PC000278","05.3.2025 12:00:00","00:20:00","A","10.30.4.47",
"PC000279","24.2.2025 11:00:00","00:20:00","A","10.30.4.53",
"PC000281","05.3.2025 12:00:00","00:20:00","AAAA",,
"PC000282","05.3.2025 11:00:00","00:20:00","A","10.10.40.229",
"PC000284","04.3.2025 09:00:00","00:20:00","A","10.30.0.54",
"PC000285","03.3.2025 13:00:00","00:20:00","A","10.30.4.77",
"PC000286","27.2.2025 09:00:00","00:20:00","A","10.30.6.144",
"PC000289","05.3.2025 12:00:00","00:20:00","A","10.30.101.61",
"PC000289","05.3.2025 12:00:00","00:20:00","A","10.30.10.178",
"PC000290","27.2.2025 07:00:00","00:20:00","A","10.30.4.44",
"PC000291","04.3.2025 13:00:00","00:20:00","A","10.10.16.64",
"PC000292","28.2.2025 06:00:00","00:20:00","A","10.10.40.67",
"PC000293","26.2.2025 06:00:00","00:20:00","A","10.10.12.54",
"PC000294","05.3.2025 11:00:00","00:20:00","A","10.50.9.143",
"PC000295","05.3.2025 11:00:00","00:20:00","A","10.50.9.142",
"PC000297","05.3.2025 07:00:00","00:20:00","A","10.10.8.21",
"PC000299","05.3.2025 07:00:00","00:20:00","A","10.10.40.235",
"PC000301","05.3.2025 09:00:00","00:20:00","A","10.10.41.221",
"PC000302","05.3.2025 05:00:00","00:20:00","A","10.10.8.23",
"PC000303","05.3.2025 11:00:00","00:20:00","A","10.30.101.173",
"PC000304","04.3.2025 13:00:00","00:20:00","A","10.30.4.28",
"PC000305","16.2.2025 12:00:00","00:20:00","AAAA",,
"PC000306","05.3.2025 11:00:00","00:20:00","A","10.10.42.77",
"PC000306","05.3.2025 11:00:00","00:20:00","A","10.10.16.56",
"PC000307","04.3.2025 06:00:00","00:20:00","A","10.30.4.38",
"PC000308","04.3.2025 11:00:00","00:20:00","A","10.30.4.18",
"PC000309","03.3.2025 07:00:00","00:20:00","A","10.10.40.202",
"PC000310","03.3.2025 06:00:00","00:20:00","A","10.30.0.131",
"PC000311","04.3.2025 13:00:00","00:20:00","A","10.30.4.79",
"PC000312","05.3.2025 09:00:00","00:20:00","A","10.10.40.183",
"PC000313","05.3.2025 11:00:00","00:20:00","A","10.10.40.231",
"PC000314","04.3.2025 15:00:00","00:20:00","A","10.10.40.116",
"PC000315","27.2.2025 14:00:00","00:20:00","A","10.30.10.172",
"PC000317","03.3.2025 07:00:00","00:20:00","A","10.10.41.88",
"PC000318","05.3.2025 12:00:00","00:20:00","A","10.30.4.43",
